date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles,press_emb_0,press_emb_1,press_emb_2,press_emb_3,press_emb_4,press_emb_5,press_emb_6,press_emb_7,press_emb_8,press_emb_9,press_emb_10,press_emb_11,press_emb_12,press_emb_13,press_emb_14,press_emb_15,press_emb_16,press_emb_17,press_emb_18,press_emb_19,press_emb_20,press_emb_21,press_emb_22,press_emb_23,press_emb_24,press_emb_25,press_emb_26,press_emb_27,press_emb_28,press_emb_29,press_emb_30,press_emb_31
2022-04-15,2661,11.1,18.1,3.5,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,"충청북도-독립기념관, 여성 독립운동가 인식 제고 협약 | 충북도-독립기념관, 여성독립운동가 인식 제고 위해 '맞손' | 충북도·독립기념관 '여성독립운동가 인식 제고' 업무협약 | 충북도-독립기념관, 여성독립운동가 재조명위해 '맞손' | 전국 광역단체장 4월15일 일정",-0.036079288,-0.012171414,-0.053332504,-0.026286935,0.03539235,-0.040773194,-0.12312244,0.03715758,-0.008665109,-0.061980266,-0.0015906491,-0.021003341,0.07451537,-0.057767037,-0.19522542,0.004231978,-0.093805246,0.06984425,0.020536583,-0.023882082,-0.042992394,0.080391735,0.11423612,-0.0854369,-0.19022548,0.050867576,-0.07989182,-0.03762683,0.12035919,0.11370732,0.051038798,-0.1106501
2022-04-16,7374,10.7,18.2,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,"충북도, 독립기념관과 상호 교류협력 활성화 협약 체결",-0.044978265,0.00887173,-0.07479723,-0.065418094,0.045814008,-0.050920516,-0.15239112,-0.017416015,-0.038662262,-0.008881938,-0.023871474,-0.034348555,0.05906557,-0.009636086,-0.15860032,0.015473701,-0.08352368,0.058108848,0.010357942,-0.05649741,-0.06761481,0.05803489,0.06718224,-0.0014547631,-0.22056508,0.024192818,-0.09637352,-0.027481172,0.11670511,0.14219913,0.03561966,-0.12157355
2022-04-17,7541,11.7,21.3,1.1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.0,"여성독립운동가 인식 제고 | 충북도-독립기념관 , 여성독립운동가 인식 제고 업무협약 체결 | 충북도-독립기념관 , 여성독립운동가 인식 제고 업무협약 | 역사에 묻힌 여성독립운동가 활동상 알린다 | <기획> ‘최성달의 낙동강 마을기행’ 내앞마을 3 - “조국의 광복 지켜보리라... | 충북도·독립기념관 업무협약 체결",-0.05615352,0.016154815,-0.026154652,-0.051666863,0.04353699,-0.088688426,-0.13746184,0.030963495,-0.0105226245,0.008901849,0.01000678,-0.04387176,0.092472,-0.051170163,-0.14661783,-0.024355192,-0.08573429,0.08421414,0.034365434,-0.019494085,-0.043107692,0.08053306,0.09929465,-0.039201774,-0.1870093,0.035391655,-0.075105764,-0.025315395,0.0857793,0.09590933,0.045051448,-0.12883168
2022-04-18,375,13.2,22.0,6.9,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,독립기념관-충북도청 여성 독립운동가 인식 제고 업무협약 체결 | 일제 시설물 `열쇠' 광주항공기지 `지휘소' 찾아라,-0.06921934,0.040468775,-0.011717954,-0.08214057,0.0602097,-0.13543278,-0.14949958,-0.006157104,-0.0041945614,0.057096895,0.02788914,-0.053796463,0.10152378,-0.044586804,-0.1511423,-0.04370716,-0.054287482,0.13812135,0.028579887,-0.048046306,-0.03545972,0.081913635,0.0812435,0.011339635,-0.19614775,0.03674334,-0.093432195,-0.023344826,0.0377667,0.12875278,0.04744958,-0.14902505
2022-04-19,2311,13.3,22.8,3.7,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,독립기념관-충북도청 업무협약 체결 | 창원 독립운동기념관 건립 사업 가시화 | [아! 만주 ] 최윤구 추모비: 이념보다 무장투쟁의 실리를 추구하다,-0.06983386,0.011073068,-0.01760799,-0.03202869,0.0465324,-0.07160712,-0.1162577,0.03341623,-0.03005202,0.013008583,-0.026285611,-0.038287267,0.09251118,-0.05978717,-0.16355872,-0.02239471,-0.042659707,0.083394185,0.00746027,-0.015324002,-0.04164159,0.09621774,0.072948314,-0.059781674,-0.19215052,0.055817723,-0.054067064,-0.035676904,0.10004672,0.09536045,0.045981582,-0.10054133
2022-04-20,1783,13.0,23.2,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"윤봉길 의거, ""韓 독립시켜야"" 카이로선언 밑거름 됐다 | [BBS 뉴스와 사람들] 민성진 운암김성숙기념사업회 회장 ""항일 독립운동 이어... | 경북도, 공공시설 등에 '생활밀착형 정원' 12곳 만든다 | 경북도, 생활밀착형 정원 조성에 총 65억 투입 | 경북도, 생활밀착형 정원 조성...녹색복지 향상 | '녹색 삶 누린다'···경북도, 생활밀착형 정원 12곳 조성 | 경북도, '경북형 그린뉴딜' ... 생활밀착형 정원 조성 | 경남노회 주기철 목사 생가복원 착공식 가져 | 평택 민세 안재홍 기념사업회 ‘민족지도자 안재홍 공식 화보집’ 발간 | 경북북부보훈지청, 호국보훈 그림그리기 ‘공모전’ 개최",-0.069254756,0.010853909,-0.020898186,-0.056314066,0.030087862,-0.09305779,-0.14253713,0.0005351193,-0.0056590494,0.044924065,-0.024716742,-0.020751571,0.08005875,-0.035289768,-0.13740061,-0.045326814,-0.053164974,0.083807975,0.0078192055,-0.021497162,-0.040570706,0.082103655,0.065051064,-0.040531375,-0.19811356,0.05314214,-0.0952491,-0.033012588,0.07311835,0.093327045,0.050287366,-0.11464045
2022-04-21,1713,13.4,21.9,4.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,"김포시, 2022년 신재생에너지 융복합지원사업 착수 | 경북도, 생활밀착형 정원 조성 | 안성시, 안성맞춤 내고장 역사문화 체험 | 장세용 구미시장, 6.1 지방선거 구미시장 출마 기자회견 | 경북북부보훈지청'호국보훈 그림그리기'공모전 | 문화적 자부심 고취하길…안성시, '안성맞춤 내고장 역사문화 체험' 프로그... | 안성시, 초등생 안성맞춤 내고장 역사문화 체험 프로그램 운영",-0.06818286,0.017819818,-0.0048999963,-0.041318595,0.033068404,-0.12523183,-0.12507918,-0.013502207,0.03385714,0.027221063,-0.021915395,-0.03252195,0.08068249,-0.048174404,-0.13280705,-0.057183806,-0.051960796,0.08502564,0.005418457,-0.026780328,-0.03670714,0.08927146,0.07753262,-0.043347053,-0.17837626,0.045277964,-0.08891266,-0.019525819,0.038660824,0.077286534,0.06169287,-0.102314904
2022-04-22,2415,15.5,22.6,7.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,"흔적도 없이 사라진 독립운동가의 집... 황망했다 | 김포시독립운동기념관, 독립운동사 관련 소장품 공개 구입 | [김서정의 식물로 보는 그곳] 서울 서초구 매헌윤봉길의사기념관 | 뮤지컬 ‘1919 필라델피아’와 북한 독립 만세 | 주기철목사순교기념사업회 학술회의 | 이충우 여주시장 예비후보 ""시민 위해 죽도록 일 하겠다"" | 장세용 구미시장 재선 출마 공식 선언 | 안성시, 초.중학생 대상 ‘안성맞춤 내고장 역사문화 체험’ 운영",-0.069362685,0.037399203,-0.005673905,-0.027783986,0.040061243,-0.10935971,-0.13012232,0.01616497,0.000304861,0.01591298,-0.0013422873,-0.04988867,0.096696526,-0.07865222,-0.13996683,-0.047330484,-0.061259843,0.0919402,-0.0048689507,-0.02131105,-0.025018934,0.08158389,0.09005411,-0.045220174,-0.15942146,0.053747408,-0.05215825,-0.025681783,0.059418373,0.086507104,0.03616021,-0.11169004
2022-04-23,6890,16.3,24.4,9.3,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2022-04-24,7304,17.6,26.7,9.9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2022-04-25,402,19.0,25.2,13.4,3.9,1.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,소양 주기철 목사 순교 78주년 추모식 | “미래인재의 최고 역량은 인성” 대안학교 청소년들 출발선에 서다,-0.042721998,0.017751917,-0.012230993,0.0052033113,0.04336536,-0.090730906,-0.088795304,0.00073156506,0.006616814,-0.0027983747,-0.04013804,-0.014080943,0.09951907,-0.08608013,-0.14938775,-0.025931753,-0.06392519,0.04110874,-0.008256972,0.03465215,-0.013578001,0.097486734,0.10138132,-0.056325577,-0.12455267,0.062262036,-0.02628693,-0.041159436,0.047916718,0.08756512,0.023354994,-0.08890633
2022-04-26,2036,18.6,24.2,15.2,9.0,2.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2022-04-27,1780,15.5,22.6,9.2,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"독립기념관, 상하이 의거 90주년 기념 특별기획전 | 독립기념관, 포스트코로나 맞아 천안지역 홍보 '톡톡'할 듯 | 광주교육청 어린이날 100주년 기념행사 '다채' | 광주시교육청, 어린이날 100주년 맞아 아이들의 웃음 되찾아 주다 | 광주시교육청 ""100주년 어린이날에 아이들 웃음 되찾아 준다"" | 광주시교육청, 어린이날 100주년 맞아 아이들의 웃음 되찾아 주다 | 광주시교육청, 어린이날 100주년 기념주간 운영 | 광주시교육청, 어린이날 100주년 맞아 '위로와 즐거움 전달' 기념주간 운영 | 광주교육청, 어린이날 100주년 행사 ‘다채’ | 광주시교육청, 어린이날 100주년 기념주간 운영",-0.08736019,0.04030797,-0.02424749,-0.060580485,0.0369965,-0.10181283,-0.13476329,0.0030634739,-0.010277042,0.034658708,-0.007990171,-0.054370012,0.10863238,-0.035147693,-0.1464869,-0.03937935,-0.083163224,0.09987557,0.0020423792,-0.01992873,-0.0359364,0.07440979,0.08026664,-0.024879046,-0.15702647,0.055305872,-0.06354679,-0.028368566,0.05692318,0.1254727,0.050817072,-0.10905889
2022-04-28,2277,15.6,25.0,6.7,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,"독립기념관, 상하이 의거 90주년 기념 특별기획전 개최 | 국립이천호국원,‘윤봉길 의사의 독립운동 이야기’ 사진전 개최 | 광주시교육청, 어린이날 100주년 맞아 아이들의 웃음 되찾아 준다 | 광주시교육청, 특별한 어린이날 100주년 기념주간 운영",-0.08968453,0.0446686,-0.021974832,-0.050487034,0.03960459,-0.10687009,-0.13565496,-0.0049724877,-0.00974297,0.029984381,-0.013393225,-0.064760625,0.10789246,-0.044306766,-0.1522787,-0.042938508,-0.080465384,0.10484061,-0.004769724,-0.0142290685,-0.032964878,0.07842275,0.07757458,-0.025907725,-0.1494379,0.052373346,-0.06104721,-0.027127715,0.047288183,0.1305384,0.049081933,-0.09607385
2022-04-29,2780,12.2,16.2,9.1,12.8,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"5월 독립운동가에 여성 독립단체 근우회 주역들 | 독립기념관, 5월의 독립운동가 전시회 개최 | 5월의 독립운동가에 박원희·김영순·조복금…일제탄압 맞서 | 5월의 독립운동가에 박원희·김영순·조복금 | ‘5월의 독립운동가’ 근우회 창립 박원희 등 3인 | 5월의 독립운동가에 박원희·김영순·조복금 | 독립기념관, 2022년 5월의 독립운동가 전시회 개최 | 5월의 독립운동가에 박원희·김영순·조복금…'근우회' 창립주도 | 보훈 분야 숙원 '대구독립운동기념관' 건립되나 | 광주시교육청, 어린이날 100주년 행사 '풍성'",-0.07290606,0.030823538,0.0080806315,-0.062604666,0.04078377,-0.104580015,-0.1334413,0.0072140396,0.014181001,0.018347733,0.042331245,-0.054423783,0.119288206,-0.07227956,-0.15344563,-0.045817383,-0.062216505,0.12748869,0.036764998,-0.04641199,-0.020583164,0.0887845,0.0840545,-0.018759418,-0.18184754,0.043450944,-0.063912146,-0.008154787,0.06787374,0.097661376,0.04014029,-0.11851256
2022-04-30,6812,12.3,18.2,7.7,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,"독립기념관, 2022년 5월의 독립운동가 전시회 개최 | 국민의힘 충남 제2선거구 박종국 도의원 예비후보, 지역민들에 인사",-0.0541671,-0.0025977641,-0.011778149,-0.02678231,0.053798676,-0.04519772,-0.09731514,0.012066565,-0.017770188,-0.050767843,-0.005130389,-0.04854635,0.092463925,-0.086250715,-0.1862475,-0.014316525,-0.056887813,0.1116433,0.0018960945,-0.022470707,-0.011059698,0.09314576,0.11014238,-0.071140885,-0.1612004,0.039261267,-0.053512614,-0.033497818,0.10500851,0.0773167,0.041624103,-0.09159495
2022-05-01,7184,11.7,19.1,4.4,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,대구독립운동기념관 건립 컨퍼런스 개최 | 경상감영복원과 대구독립운동기념관 사업 차질없이 잘 진행될 수 있게 하겠다...	 | 나주 출신 일제 저항시인 이석성·정우채 조명 | 안동 곳곳 어린이날 행사 ‘팡팡’ | 일제 군시설물 현장답사,-0.058728233,0.04918811,-0.0006981818,-0.022759924,0.032921087,-0.10793002,-0.12504828,-0.015345758,0.011560293,0.022027299,-0.0009862063,-0.049889103,0.10005379,-0.07277629,-0.13635635,-0.05203209,-0.0656939,0.09699786,0.01157162,-0.02536655,-0.027801706,0.088611394,0.08995101,-0.056478895,-0.16584188,0.048800472,-0.058156367,-0.025366828,0.03571907,0.11285942,0.030732533,-0.1088848
2022-05-02,734,11.8,19.1,4.6,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,"경북도독립운동기념관, 어린이날 독립군 전투 체험 | 나주학생독립기념관-문병란기념사업회, 14일 한일 국제심포지엄 | 독립기념관, 2022년 5월 독립운동가 선정 전시회 개최 | [사설] ‘대구독립운동기념관 건립’ 새 정부가 나서야 한다 | 화정동·쌍촌동 일대 일제 군시설 시민 답사 | 경북교육청, 나라사랑 동아리 지도교사 연수회 개최 | [지자체 오늘 뉴스] 안동시 | 가정의 달 5월, ""안동에서 가족 체험 즐기세요"" | [송광호 기자가 만난 북녘땅-47] 해외에서 보는 태극기 | 안동시, 5월 즐거운 체험 행사 가득",-0.059997313,0.030896073,-0.022260394,-0.029430253,0.039418396,-0.08876143,-0.13113953,-0.012611704,-0.0076204035,-0.0035071932,-0.008985775,-0.0522402,0.086313695,-0.074358135,-0.15494819,-0.03708228,-0.07539868,0.10420185,0.0017247684,-0.04103248,-0.022932272,0.0914352,0.08373068,-0.044478685,-0.17293611,0.046302453,-0.068573266,-0.0190119,0.070102334,0.111661926,0.04173397,-0.106724426
2022-05-03,3254,12.2,22.0,3.1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,"이병철 함안군수 권한대행, 악양둑방 봄꽃단지 현장방문 [함안소식] | [함안24시] 이병철 군수 권한대행, 악양둑방길 봄꽃단지 점검 | 함안독립운동사 기념관 건립 자문위 개최 | 함안군, 독립운동사 기념관 건립 자문위 개최 | 나주 출신 저항시인 이석성·정우채 기린다 | “ 5월은 푸르구나∼” 대구-경북, 어린이날 100주년 이벤트 풍성 | 코로나 떨쳐 내고 신나게 놀자꾸나",-0.07275464,0.046257593,0.008646254,-0.02471449,0.03762663,-0.09388921,-0.115688846,0.0031631952,0.004115673,0.014973398,-0.003391427,-0.05139883,0.09968257,-0.07942688,-0.14509083,-0.04525036,-0.056141034,0.09681278,0.005571034,-0.03655488,-0.003767375,0.09392436,0.091453545,-0.054652147,-0.14632145,0.06637801,-0.06462943,-0.0340802,0.048183486,0.10904671,0.036547508,-0.11221718
2022-05-04,4441,15.4,25.8,4.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,"독립기념관, 어린이사랑 나라사랑 문화행사'다채롭게'개최 | '제3회 독립유공자 후손 장학사업' 50명 선발 | 독립기념관, 100회 어린이날 다채로운 행사 개최 | 천안시, '2026 K-컬처 세계박람회' 시동...한류문화 선도한다 | 천안시, '2026 K-컬처 세계박람회' 계획 수립 착수 | [단독] 광주시교육청 예술작품 몰아주기, 관리기준 어기고 편법 동원 | [단독] 청렴 외치던 광주시교육청, 예술작품 구매 특혜 의혹 | R]휴일 볼거리 풍성..영주선비축제,어린이날행사 등 | 원광대 원불교사상연구원 야규 마코토 교수, 국제심포지엄 통/번역",-0.07310624,0.028375525,0.0011856658,-0.023662359,0.03551303,-0.099264845,-0.13523841,-0.017945461,0.0089383405,0.007006239,-0.00074700126,-0.051973134,0.09054643,-0.061987985,-0.15654768,-0.05346207,-0.07628407,0.09694362,0.008097138,-0.019298894,-0.022024248,0.09454116,0.08853885,-0.072426885,-0.16527918,0.047628377,-0.061046958,-0.051803786,0.04117347,0.12554394,0.041972794,-0.12500964
2022-05-05,26065,16.7,25.9,6.2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,"R]100번째 어린이날..마스크 벗고 웃음꽃 '활짝' | 천안시, '2026 K-컬처 세계박람회' 계획 수립 착수 | 원광대 원불교사상연구원 야규 마코토 교수, 국제심포지엄 통·번역 | 천안시, '2026 K-컬처 세계박람회' 개최 초석 다져...계획 수립 착수 | 천안시, '2026 K-컬처 세계박람회 개최' 계획 수립… 연구용역 착수보고회 | '마스크도 못 가린 환한 웃음'…어린이날 곳곳서 다양한 기념행사 | 어디서 놀까  대전·충남 곳곳서 어린이날 행사 풍성 | [트래블투데이] 5월 봄꽃 화사한 안동, 즐거운 체험 행사도 가득 | 천안시, 2026 K-컬처 세계박람회 ‘준비 척척’ | 천안시, K-컬처 세계박람회 준비 박차",-0.07107499,0.022485927,0.015575592,-0.035595104,0.035223648,-0.111741476,-0.14362544,-0.03517493,0.028376294,0.016872682,-0.001701877,-0.041618578,0.08764679,-0.062054418,-0.14651707,-0.05558145,-0.067379355,0.10673526,0.024117883,-0.04154657,-0.02588696,0.09270569,0.09147406,-0.05456649,-0.15441605,0.05116426,-0.06570799,-0.047065515,0.028350048,0.11648622,0.057222012,-0.121165566
2022-05-06,8258,18.2,25.9,9.5,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,"이충우 여주시장 후보 “시민이 자랑스러워하는 여주 만들겠다” | 이충우 국민의힘 여주시장 후보, 기자회견 갖고...여주 발전 로드맵 발표 | 이충우 여주시장 후보, 꼭 당선돼 '여주신청사·제2여주대교 건립 올해 확정 ...",-0.08673777,0.046158955,-0.016456883,-0.0380717,0.05641283,-0.093994536,-0.13570066,0.029059794,-0.0021620244,0.027495475,1.4714897e-06,-0.04490067,0.10163419,-0.049476445,-0.111059874,-0.040622193,-0.050268743,0.08323708,0.0077819377,-0.025067383,-0.032274853,0.06728788,0.07907996,-0.030113254,-0.16136625,0.046288658,-0.04840968,-0.041642684,0.09489221,0.08234894,0.052600026,-0.11481836
2022-05-07,8448,16.6,21.7,10.8,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,"천안시, 2026년 독립기념관서 K-컬처 세계박람회 개최 추진 | 김기재 당진시장 예비후보, ""문화가 꽃피는 관광 1번지 만들것"" | 자랑할 수 있는 여주를 만들고 싶다 | 김기재 당진시장 예비후보 ""도비도 공영개발 추진"" | 이충우 여주시장 예비후보, 여주발전 중장기 로드맵 발표 | 김기재 민주당 당진시장 예비후보 ""문화가 꽃피는 관광 1번지 당진 만들 것""",-0.08039382,0.030993477,-0.009984945,-0.09426036,0.05978842,-0.13762219,-0.12867433,0.0020229295,0.0020318031,0.050607435,0.04468022,-0.052498158,0.12027791,-0.056838565,-0.16792314,-0.0502316,-0.057855986,0.15690076,0.040061217,-0.051029697,-0.034531295,0.09103152,0.07333027,0.02694378,-0.1959514,0.038149334,-0.08547375,-0.0116834715,0.05464606,0.110922106,0.051174365,-0.14990538
