date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles
2023-04-15,5310,12.5,17.1,8.2,3.4,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,"공주시에 전국 최초 '한국여성독립운동기념관' 건립하자 | 공주시, 전국 최초 '한국여성독립운동기념관' 건립 추진 | 재미한국학교협의회 추성희 총회장 | 대한민국 상해임시정부 수립 제104주년의 역사적 의의와 기념식 현황"
2023-04-16,6055,10.9,17.6,6.7,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"전국 최초 '여성독립운동기념관' 공주시에 건립되나 | 화성시,제암·고주리 학살사건 104주년 간소화 진행... 정명근 “독립운동사업... | 영덕 독립운동사 사회과 보조교재 개발위원회 및 특강 개최 | 2023 천안 K-컬처 박람회 '준비 척척' | 화성시, 4.15 제암·고주리 학살사건 104주년 추모행사 열어 | 화성시, 4.15 제암·고주리 학살 104주년 추모행사…'발안 만세거리 조형물 제... | 인천 산업과 노동' 심포지엄 | 화성 4·15 제암·고주리 학살사건 추모제…104년 전, 그들의 숭고한 정신을 ... | 제22회 유관순상 시상식 개최…김태흠 지사 “유관순 열사 정신 오늘의 삶에 ... | [방경태의 문학산책] 제주 다크 투어리즘과 '순이 삼촌'"
2023-04-17,409,12.4,19.8,2.1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,"2·8독립선언 현장, 재일본한국YMCA 운영 중단 | 양산시, '의춘상행' 설립 허가신청서 원본 발견 | 화성시, 제104주년 4.15 추모행사 개최 | 화성시, 제104주년 4.15 추모행사 개최 | 화성시, 4.15 제암·고주리 학살사건 104주년 추모 | 의춘상행(宜春商行) 설립 허가신청서 원본 발견 | 경기도 대학생들 ""제주는 우리가 지켜야 할 터전"" | MBC 연합캠프, 미동부 버지니아 친구들과 함께하는 STEM CAMP 진행 | [화성소식] 4.15 제암·고주리 학살사건 104주년 추모행사·100만 특례시 출범..."
2023-04-18,3537,13.7,15.8,11.3,1.6,0.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,"독립자금 마련 목적 회사 의춘상행 허가신청서 원본 발굴됐다 | 경북독립운동기념관, 캠핑 연계 '기념관 나들이' 사업 추진 | 전국 최초 ‘여성독립운동기념관’ 공주시에 건립 추진 | 윤석열-기시다 꾸짖은 일본 성공회 주교 | 국방위 배정 논란' 진보당 강성희, 정무위원회 배정 | 충남 시군, 공약 실천 계획 '우등생' 어디  | 해외연수 모델 제시한 충남도의회 교육위원회 | 천안시 목천읍, 화단 조성하며 '천안 K-컬처박람회' 홍보 | 한국자유총연맹 북구지회, 자유수호 통일염원 전적지 순례 | 양산시립박물관 의춘상행 설립 허가신청서 원본 발견 | 양산시립박물관, 의춘상행(宜春商行) 설립 허가신청서 원본 발견 | 의춘상행 설립 허가신청서 원본 확보했다"
2023-04-19,2931,19.5,27.2,13.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"독립기념관 공공데이터 제공 운영실태, 3년 연속 '우수' | 독립기념관 공공데이터 제공 운영실태 평가 3년 연속 우수기관 선정 | 독립기념관, 행안부 '공공데이터 제공 운영' 평가 3년 연속 우수기관 선정 | 독립자금 마련 위한 회사 양산 ‘의춘상행’ 아세요  | 독립운동 자금 조달' 의춘상행 설립 허가신청서 원본 발견 | 134개 공공기관, 中企와 동반성장 평가 결과는  | 청남대, 꽃·전시·공연·축제 퍼레이드“올봄은 모두 청남대에서 즐겨요” | 석유공·석탄공·코바코' 동반성장 낙제…20개 기관 최하점 | 의춘상행' 설립 허가신청서 원본 발견 | 송파글마루도서관, '2023년 길 위의 인문학’ 참여자 모집"
2023-04-20,3760,18.1,25.0,14.3,0.3,0.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"독립기념관, 공공데이터 제공 운영실태 평가 3년 연속 우수기관 선정 | ‘2·8독립선언’ 현장인 도쿄 재일본한국YMCA 재정난에 운영 중단 | 노는 땅·골프회원권 팔고 ‘공공기관 다이어트’ 본격화한 정부… ‘마른수건... | 익산시, 의병기념공원 건립 자부담 등 필수요건 확보 주문 | 공공기관 콘도·사내대출 축소...'복지 군살빼기' | 익산시 “의병기념공원 건립 필수 요건 확보돼야” | “익산의병기념공원, 요건 갖춰지면 적극 지원” | 익산시 ""의병기념공원 부지확보 등 필수 요건 확보돼야 건립"" | 1만721명 줄인 공기관, 1조원대 매각…""효율화 타당성 객관적으로 따져야"" | 주기철 목사의 애국애족 정신 계승"
2023-04-21,4200,16.9,23.2,12.6,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,"[B tv 중부뉴스]독립기념관 관람객 '회복'...현장학습 줄이어 | 세계가 주목한, 독일 대통령의 통렬한 반성문 | 역사와 문화 깃든 도시… 빵지순례도 즐겨요 | [B tv 중부뉴스]'유관순 평화마라톤 대회'...다음 달 4일까지 접수"
2023-04-22,5459,15.5,21.3,9.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,"천안시 목천읍, 경로당 순회 'K-컬처박람회' 홍보"
2023-04-23,5820,14.9,20.7,6.9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,"파리장서 독립청원운동 재조명해야 | 양산의 비밀 독립자금 이렇게 마련됐다 | 천안시 목천읍 '천안 K-컬처박람회' 홍보 적극 나서 | 광주유학대학, 2023년도 2학년 현장학습 실시"
2023-04-24,859,13.7,19.2,7.9,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"충남 천안시, 8월 15일 독립기념관서 '2023 천안 K-컬처 박람회' | 경남 유림 주도 '붓의 투쟁'…""파리장서 독립청원운동 가치 재조명해야"" | [교육소식]조선대 기술지주회사 '전략기술 특화발굴 사업' 선정 등 | 천안시, 주한미군 가족 대상 'K-컬처 박람회’ 홍보 | 3월 중 사람들이 가장 많이 찾은 문화시설은  | 1943년 미 상원 회의록에 이순신 장군 이름이 왜  | 충남 천안, 주한미군가족 여러분'2023 천안 K-컬처박람회' 놀러오세요! | 2023 천안 K-컬처 박람회, MZ세대 서포터즈 젊은 감각을 더하다 | 주한미군가족 여러분'2023 천안 K-컬처박람회' 놀러오세요 | 천안8경 관광명소 위해 660억여원 사업비 투입"
2023-04-25,3609,8.8,11.5,6.2,0.2,0.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,[부산] 양산의 비밀 독립자금 이렇게 마련됐다 | 2차 대전 때 미 상원서 이순신 장군 이름이 왜  | 지옥이 된 도시 | [안상준의 함께꿈] 편가르기식 정치와 외골수 외교의 위험성 | 천안 K-컬처 박람회' 홍보에 MZ세대 나선다
2023-04-26,3289,7.4,13.3,2.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,"김포시독립운동기념관 '가상박물관' 개장 | 김포시독립운동기념관, 가상박물관 개발·오픈 | 대한민국임시정부 100주년을 바라보며 | 메타버스 가상전시관에서 만나요' | 대구 수성중앙새마을금고, '회원 한마음 잔치' 개최 | 춘천의병마을 시민역사학교 ‘히스토리아’ 활발 | 국립생태원, 내달까지 식충식물 특별전…인기식물 전시 | 천안문화재단, 제2기 문화예술자문위원회 위원 위촉 | 동국대 불상 한쪽 어깨 기운 까닭 | 대한노인회 서울 강동구지회, 경로당회장 세미나 천안으로 다녀와"
2023-04-27,3468,11.1,21.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,"화성시, 도내 최대 규모 독립운동기념관 내년 4월 개관 | 독립기념관, 어린이날 '희망을 살니자 래일을 살니자' | 부산 민주주의 역사기념관 명칭 'YS기념관 '…지역사회 '반발' | 최연소 독립유공자 기려... 돌산 '주재년열사길' 도로명 부여 | 경북도독립운동기념관, 어린이날 나라사랑 정신 전한다 | 화성시독립운동기념관,공정률45%...내년4월 개관 | 광주학생독립운동기념회관, ‘광주정신 역사탐방 프로그램’ 실시 | 송혜교, 조용히 기부·후원 이어가고 있었다…미담 확산 | 교토와 울산에서 함께 피는 동백, ‘꽃의 디아스포라’ | 충남 시장·군수들 건의사항 처리 결과 보니 | 진중권 ""尹대통령 역사인식 '극우 편향'…역대 이런 대통령 없었다"" [시사끝짱... | [액티브 시니어] 유관순 열사 숨결 그대로… 역사의 산 교육장 찾아서 | 충남 천안문화재단, 제2기 문화예술자문위원회 위원 위촉 | 전북 항일운동 발자취를 찾아서···"
2023-04-28,5120,15.3,23.2,4.4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,"독립기념관, 제101회 어린이날 기념행사 개최 | 화성시, 제암리 인근에 도내 최대 독립운동기념관…2024년 4월 개관 | 천안시, 유관순열사기념관 '아우내 배움터' 개관 | ‘최강동안’ 이찬원 “군 시절 아저씨라 불려” (톡파원) | 동안' 이찬원, 20대 초반에 아저씨로 불린 사연은  ""군 복무 때…"" (톡파원2... | 톡파원 25시' MC 이찬원, 20대 초반에 '아저씨'로 불린 사연은  | 이찬원, 동안 외모에도 ""군복무 시절 아저씨라 불려"" 서러움 폭발한 사연(톡파..."
2023-04-29,5353,13.4,18.2,9.4,1.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,"이찬원 ""군 복무 시절 아저씨 소리 들어""…'톡파원 25시' | 역사는 부른다…초변화 대전환 시대 [이병도의 時代架橋] | ‘톡파원 25시’ 이찬원, 필라델피아 필리 치즈 스테이크 먹방 감탄 | 톡파원 25시' MC 이찬원, ""군 복무 시절 아저씨로 불렸다"" 서러움 표해"
2023-04-30,9017,13.7,20.8,5.8,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.0,"2명의 일본인이 ‘5월의 독립운동가’로 선정된 까닭은  | 최초 '한국여성독립운동기념관' 생긴다... 공주시 건립 추진 | 독립기념관 5월의 독립운동가 가네코 후미코·후세 다쓰지 선정 전시회 개최 | 독립운동가 헌신 있었기에 조국의 빛 되찾을 수 있었다 | 천안 유관순열사기념관 ‘아우내 배움터’ 개관 | 충남 천안시, 유관순열사기념관 '아우내 배움터' 개관 | 16세 일본 소녀 청주 3.1운동 목격하고 박열과 함께 일제에 항거 | 이찬원 ""군인일 때 '아저씨' 소리 들어""…'톡파원25시'서 서러움 드러내"
2023-05-01,2378,13.3,20.6,6.7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,"박열의 그녀' 독립기념관 5월의 독립운동가 됐다 | 밀양시, 독립운동 해설사 양성 교육 진행…16일까지 8회 수업 | 독립기념관 '제101회 어린이날 기념행사' 개최 | 경북교육청, 교원 대상 독립운동길 탐방 동아리 운영 | “하와이독립기념관 지어야” vs “주민 편의·교육 공간”...서울교회 보존 ... | 독립기념관서 ‘K-컬처 박람회’…“천안을 한류문화 중심으로” | 천안 유관순열사기념관 '아우내 배움터' 개관 | 천안시의회, 재외동포청 유치 정책토론회 개최…""최적의 입지"" | ‘청정 에어도시 밀양’에서 봄날 걷기 만끽 [밀양소식] | 어린이날 맞아 체험행사·전시 ‘다채’ | 재외동포청, 민족정체성 등 고려해 천안으로 | [특집] 박상돈 천안시장, '신한류 K-컬처' 이끌다 | 톡파원 25시 `출구 없는 핸섬가이` 이찬원, 아들이자 아저씨 아닌 아주 소중한... | 이종찬 우당교육문화재단 이사장 '광복회장 출마 선언' | 천안시의회, 재외동포청 천안유치 위한 정책토론회 개최 | 톡파원 25시' 이찬원, '필라델피아' 수학여행 필수 코스라는 설명에 진심으로... | 미라클오케이어학당-김포청소년재단 업무협약"
2023-05-02,3840,15.4,25.9,3.7,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,"하와이독립기념관이냐, 힐링센터냐… 서울교회 용도 변경 갈등 심화 | 독립기념관, 2023년 5월의 독립운동가 전시회 개최 | [B tv 중부뉴스]독립기념관 '에어쇼' 등 어린이날 기념행사 | 밀양시 독립운동 해설사 양성교육 개강 | 경북교육청, 독립운동길 교사 연수로 독립정신 되새겨 | 이찬원·전현무, 일본 흑돼지 통조림 시식 후 ""뚜껑 닫아"" | 이승만 재평가' 하자며 보훈처가 미국에서 벌인 일 [김종성의 '히, 스토리'] | 재외동포청 입지 천안시 '최적지' 부각 | “이젠 한국문화 알리자” 천안서 K-컬처 박람회 열린다 | 투표 한 장의 무게와 가치 느껴보세요 | 미국관광청 선정 럭셔리 여행지 5선 | 101번째 어린이날, 다채로운 행사로 '들썩들썩' | 3년만에 열리는 중부권 어린이날 행사… 아이들 웃음꽃 ‘활짝’ | 어린이날 아이 손 잡고 어디로 갈까  | 이찬원, 日 흑돼지 카레소스에 무아지경…통조림 맛은  | 김창민 K-컬처박람회 팀장 ""K-컬처가 세계 문화 트렌드 선도해 가길"" | 미국 여행을 럭셔리하게...프리미엄 일정 즐길 수 있는 여행지 5PICK | 미국관광청(Go USA), 프리미엄 여행을 즐길 수 있는 미국 럭셔리 여행지 5선 | 충남 찾은 상춘객 4900만명..전년 대비 13%↑ | 일상에 행복 더하는 고품격 성주10경 ① / '성주10경' 달콤한 문화관광 도시로..."
2023-05-03,3235,18.5,25.9,9.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,
2023-05-04,3630,19.8,26.2,12.9,1.1,1.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.0,"예산전자공업고, 군특성화반 현충사,독립기념관 안보견학 실시 | 재외동포청 유치전 가열…민족정신 성지 충청권에 | ‘비와도 놀러 와’…천안·아산 어린이날 다양한 실내 행사 | [B tv 중부뉴스]어린이날 행사 실내로 변경 | 노정 갈등 고조' 근로자의 날 기념식에 정부 포상도 없었다 | 비오는 어린이날 여기 어때요  경북 ""여기로 오세요"" | 제101회 어린이날, 대전·충청권 다채로운 축제 준비 | 집중호우 예보' 어린이날 행사 실내로 변경 | “어린이날 비 온대요…” 대전·세종·충남 갈만한 곳은  | 30년 전 日서 韓 돌아온 '오색팔중'...기시다 방문 앞두고 주목, 왜 | 5월 가정의 달 문화공연 등 ‘풍성’ …‘가족 소중함 되새긴다’ | [동정]박상돈 충남 천안시장 | 비 오는 어린이날 여기 어때요 | [동정] 박상돈 천안시장, 5일 2023 천안 K-컬처 박람회 출범식 참석 | [동정] 박상돈 천안시장, 5일 2023 천안 K-컬처 박람회 출범식 참석 | 5월 가정의 달, 함께 즐겨요!"
2023-05-05,6634,19.3,21.1,16.8,18.7,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.0,"독립기념관 어린이날 행사장 | 천안 K-컬처 박람회' D-100, 독립기념관 출범식 큰 기대 | 비와도 즐거운 어린이날 실내 행사에 인파 '북적' | 광복군 창립일을 국군의 날로 | 대전·충남·세종 곳곳서 어린이날 행사…실내 위주 | 한·일역사 400년 증인, 울산시청 희귀 동백나무 | 서슬 퍼런 권력자의 ‘밀궁’으로부터 온 “주권자 국민 여러분 초대합니다”... | 마스크 벗고 에어쇼 볼 줄 알았는데…궂은 날씨에 행사 취소·연기 | [일상여행] 미국관광청이 추천하는 럭셔리 여행지 5선 | 비 오는 어린이날, 전국 실내 행사장 '인산인해' | 오늘은 우리들 세상…천안·아산서 어린이날 행사 다채 | 어린이날 대전·충남, 전시장·대형수족관 등 실내시설 방문객 몰려 | 어린이날, 전국 실내 행사장 '북적 북적' | [2023년 어린이날] 연휴로 이어지는 공휴일을 맞아 다채로운 행사와 공연 열려"
2023-05-06,4405,14.2,20.2,12.0,32.6,8.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,"文 ‘평산 책방’ 흥행에 전여옥 “돈 앞에 얄짤 없는 좌파들…진짜 무서워” | K-컬처 박람회 출범...""천안을 신한류 거점도시로"""
2023-05-07,4527,11.8,15.5,6.6,0.3,0.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.0,"천안 독립기념관에서 101회 어린이날 행사 열려 | 독립기념관서 '2023 천안 K-컬처박람회' 출범 | 경부고속도로 '목천IC' 명칭 '독립기념관 IC' 변경 시급 | D-100일...'2023 천안 K-컬처 박람회' 출범식 가져 | 천안 K-컬처 박람회 출범식 | 신한류 축제의 장'D-day 100, '2023 천안 K-컬처 박람회' | 천안시,'2023 천안 K-컬처 박람회 출범식' 개최 | 세종시의 최고봉 운주산에서 백제의 숨결 느끼다. | 프리미엄 여행을 즐기고 싶다면 가봐야 할 미국 여행지 5곳 | 천안 K-컬처 박람회 D-100일 출범식 열려"
2023-05-08,1012,12.4,21.9,3.6,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,"국가보훈처, 중북 동북3성 독립운동사적지 탐방 참가자 모집 | [이창근의 헤디트] 신한류 효과, K-관광으로 | 『동경대전』 초간본으로 본 목활자의 사용 | 천안국제화교육특구사업단, 원어민영어교사 K-컬처박람회 출범 축하 | 제101회 어린이날의 역사적 의의와 기념행사 | 천안국제화교육특구사업단, 원어민영어교사 K-컬처박람회 출범 축하 | 국가보훈처, 2023년 국외 보훈사적지 탐방 참가자 모집 | 천안국제화교육특구사업단 원어민영어교사 K-컬처박람회 출범 축하 | 천안을 세계로 세계를 천안으로' 원어민영어교사 K-컬처박람회 출범 축하 | 충남 천안국제화교육특구사업단, 원어민영어교사 K-컬처박람회 출범 축하"
2023-05-09,3666,14.7,24.3,4.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,"손주랑 한훈기념관 나들이 가요' | 계룡시, '손주랑 한훈기념관 나들이' 행사 열어 | 계룡시, 5월 가정의 달 '손주랑 한훈기념관 나들이' 개최 | 계룡시 '손주랑 한훈기념관 나들이' 행사 열어 | 계룡시, '손주랑 한훈기념관 나들이' 행사 | 도시가 보석, 뮤지엄으로 만나는 익산 이야기 | 8월 개막 '천안 K-컬처 박람회 '준비 분주 | 권력자와 긴 밤 지샌 ‘청남대’→주권자와 ‘불금’ 지필 ‘흥’ 무대[투어테... | 도시가 보석, 뮤지엄으로 만나는 익산 이야기 | 한일 금융 협력 봇물…'애국 마케팅' 변화올까"
